100
                   1             19.9457                   0
                   2             16.3919              3.5538
                   3             16.2222             2.05879
                   4             15.5931             1.58593
                   5             16.4741             1.51173
                   6             16.8857             1.30113
                   7             16.4848             1.17044
                   8              16.755             1.04903
                   9              16.451            0.973838
                  10             16.4449            0.871048
                  11             16.3979            0.789289
                  12             16.0253            0.811196
                  13             15.7978            0.780092
                  14             15.6543            0.736347
                  15             15.8563             0.71464
                  16             16.0305            0.690814
                  17             16.0715            0.650202
                  18             16.0302            0.614408
                  19             15.8704            0.602747
                  20             15.9958            0.585422
                  21             15.9499            0.558742
                  22             15.9309            0.533077
                  23             15.8787            0.512038
                  24             15.9694            0.498547
                  25              15.834            0.496972
                  26             15.6918            0.498217
                  27             15.6145            0.485596
                  28             15.4479            0.496703
                  29             15.4461            0.479272
                  30             15.4776            0.464087
                  31             15.4154            0.453155
                  32             15.4926            0.445508
                  33             15.4439            0.434534
                  34             15.5103            0.426765
                  35             15.5896            0.421908
                  36             15.5545            0.411524
                  37             15.5093            0.402792
                  38             15.5188            0.392165
                  39             15.4554            0.387208
                  40             15.5032            0.380421
                  41             15.5314            0.372096
                  42             15.4471            0.372785
                  43             15.3655            0.373045
                  44               15.39            0.365291
                  45             15.3027            0.367591
                  46             15.3207            0.359958
                  47             15.3174            0.352232
                  48             15.3294            0.345025
                  49             15.3652              0.3398
                  50               15.45             0.34356
                  51             15.4667            0.337169
                  52             15.4469            0.331211
                  53             15.4981             0.32891
                  54             15.4506            0.326234
                  55             15.4882            0.322449
                  56             15.4397            0.320333
                  57             15.3995            0.317224
                  58             15.4134            0.312015
                  59             15.3902            0.307551
                  60             15.4151            0.303403
                  61             15.4059             0.29853
                  62             15.3548            0.298092
                  63             15.3813            0.294517
                  64             15.3977            0.290345
                  65             15.3964            0.285846
                  66             15.3476            0.285679
                  67             15.3279             0.28207
                  68             15.3739            0.281663
                  69             15.3447            0.279081
                  70             15.3114            0.277079
                  71             15.3036             0.27326
                  72             15.2788            0.270571
                  73             15.2748            0.266869
                  74             15.2461            0.264803
                  75             15.2279            0.261877
                  76             15.2297            0.258414
                  77             15.2361            0.255116
                  78             15.2414            0.251879
                  79             15.2675            0.250039
                  80             15.2204            0.251346
                  81             15.2293            0.248383
                  82             15.2311            0.245341
                  83              15.234            0.242385
                  84             15.1902            0.243459
                  85             15.1929            0.240592
                  86             15.1901            0.237795
                  87             15.2212            0.237093
                  88              15.205            0.234938
                  89             15.1775            0.233913
                  90             15.1806            0.231321
                  91             15.1886            0.228906
                  92             15.1963            0.226535
                  93             15.2042            0.224224
                  94             15.2117            0.221953
                  95             15.1993            0.219953
                  96             15.2075            0.217803
                  97             15.1998            0.215683
                  98             15.2433            0.217867
                  99             15.2672            0.216975
                 100              15.263            0.214836
                 101             15.2704            0.212828
                 102             15.2636            0.210844
                 103             15.2454            0.209576
                 104             15.2176            0.209398
                 105             15.2235            0.207477
                 106             15.2132            0.205769
                 107             15.2144            0.203841
                 108             15.2089            0.202018
                 109             15.2286            0.201118
                 110             15.2372            0.199466
                 111             15.2451            0.197818
                 112             15.2555             0.19632
                 113             15.2633            0.194731
                 114              15.283            0.194025
                 115             15.3021             0.19327
                 116              15.311            0.191803
                 117             15.3167            0.190242
                 118             15.3058            0.188938
                 119              15.306            0.187343
                 120             15.2945            0.186131
                 121             15.2836            0.184908
                 122             15.3042            0.184539
                 123             15.3082            0.183076
                 124             15.2804             0.18371
                 125             15.2671            0.182723
                 126             15.2638            0.181295
                 127             15.2816            0.180734
                 128             15.2817            0.179316
                 129             15.2897            0.178102
                 130             15.2546            0.180188
                 131              15.261            0.178923
                 132             15.2712            0.177851
                 133             15.2612             0.17679
                 134             15.2695            0.175663
                 135             15.3111            0.179254
                 136              15.294            0.178752
                 137             15.3139            0.178556
                 138             15.3128            0.177261
                 139             15.3185            0.176073
                 140             15.3349            0.175576
                 141             15.3503            0.175004
                 142             15.3667            0.174542
                 143             15.3539            0.173787
                 144             15.3432            0.172909
                 145             15.3259            0.172576
                 146             15.3273            0.171396
                 147             15.3267            0.170227
                 148             15.3363            0.169347
                 149             15.3307            0.168299
                 150              15.349            0.168174
                 151              15.327            0.168502
                 152             15.3336            0.167517
                 153             15.3159            0.167358
                 154             15.3307            0.166932
                 155             15.3245            0.165969
                 156             15.3447            0.166129
                 157             15.3584             0.16564
                 158             15.3694            0.164956
                 159             15.3715            0.163929
                 160             15.3623            0.163162
                 161             15.3614            0.162148
                 162             15.3666            0.161227
                 163             15.3823            0.160999
                 164             15.3839            0.160022
                 165             15.3909            0.159205
                 166             15.3872            0.158286
                 167             15.3938            0.157473
                 168             15.3821             0.15697
                 169             15.3804            0.156047
                 170             15.3837            0.155161
                 171             15.3709            0.154778
                 172             15.3729            0.153888
                 173             15.3728            0.152996
                 174             15.3814             0.15236
                 175             15.3993            0.152537
                 176             15.3821            0.152633
                 177             15.3617            0.153144
                 178             15.3611            0.152282
                 179             15.3425            0.152565
                 180             15.3375            0.151799
                 181             15.3312            0.151089
                 182             15.3243            0.150412
                 183             15.3434              0.1508
                 184             15.3392            0.150037
                 185             15.3293            0.149553
                 186             15.3284            0.148749
                 187             15.3408            0.148468
                 188             15.3319            0.147944
                 189             15.3175            0.147859
                 190             15.3035            0.147743
                 191             15.2992            0.147031
                 192             15.3208            0.147849
                 193             15.3307            0.147415
                 194             15.3427             0.14714
                 195              15.336             0.14654
                 196             15.3255            0.146162
                 197             15.3218            0.145466
                 198             15.3256             0.14478
                 199             15.3445            0.145278
                 200             15.3517            0.144732
