           1     1.73598     1.73598           0
           2     1.73591     1.73595 2.34195e-05
           3     1.73596     1.73595 1.59515e-05
           4     1.73595     1.73595 1.19646e-05
           5     1.73599     1.73596 1.21368e-05
           6     1.73593     1.73595  1.1168e-05
           7     1.73596     1.73595 9.62739e-06
           8     1.73595     1.73595 8.43018e-06
           9     1.73594     1.73595 7.56267e-06
          10     1.73594     1.73595 6.99836e-06
          11     1.73595     1.73595 6.36494e-06
          12     1.73595     1.73595 5.83949e-06
          13     1.73593     1.73595 5.65194e-06
          14     1.73595     1.73595 5.26012e-06
          15     1.73594     1.73595  4.9413e-06
          16     1.73594     1.73595 4.67534e-06
          17     1.73594     1.73595 4.45328e-06
          18     1.73596     1.73595 4.22467e-06
          19     1.73595     1.73595 4.00232e-06
          20     1.73597     1.73595 3.95805e-06
