           1     2.60394     2.60394           0
           2     2.60394     2.60394 1.38813e-06
           3      2.6039     2.60393 1.02472e-05
           4     2.60389     2.60392 1.10311e-05
           5     2.60395     2.60392 1.03331e-05
           6     2.60391     2.60392 8.94168e-06
           7     2.60391     2.60392 7.71082e-06
           8     2.60394     2.60392 7.25392e-06
           9     2.60394     2.60393 6.67469e-06
          10     2.60393     2.60393 6.03401e-06
          11     2.60393     2.60393 5.51917e-06
          12     2.60392     2.60393 5.07359e-06
          13     2.60396     2.60393 5.46395e-06
          14     2.60394     2.60393 5.09197e-06
          15     2.60397     2.60393 5.38333e-06
          16     2.60396     2.60393 5.31238e-06
          17     2.60392     2.60393  5.0612e-06
          18     2.60395     2.60393 4.90858e-06
          19     2.60394     2.60393 4.67219e-06
          20     2.60397     2.60394 4.78877e-06
