           1     1.21666     1.21666           0
           2     1.20373      1.2102  0.00457159
           3     1.18631     1.20224  0.00717982
           4     1.23157     1.20957  0.00832689
           5      1.2144     1.21054   0.0067173
           6     1.22913     1.21364  0.00627234
           7     1.23144     1.21618  0.00586929
           8      1.2437     1.21962  0.00606055
           9     1.24064     1.22195  0.00581984
          10     1.26088     1.22585   0.0064085
          11     1.23717     1.22688  0.00590795
          12       1.231     1.22722  0.00542562
          13     1.20513     1.22552  0.00526757
          14     1.23611     1.22628  0.00494537
          15     1.23777     1.22704  0.00467468
          16     1.19646     1.22513   0.0047572
          17     1.24278     1.22617  0.00458923
          18     1.22142     1.22591  0.00434185
          19     1.21702     1.22544  0.00413845
          20     1.20617     1.22448  0.00404213
