           1    -6.64954    -6.64954           0
           2    -6.65785     -6.6537   0.0029354
           3    -6.65296    -6.65345  0.00196713
           4    -6.65475    -6.65377  0.00150171
           5    -6.65345    -6.65371  0.00120279
           6    -6.65823    -6.65446  0.00121597
           7    -6.66127    -6.65544  0.00137757
           8    -6.64924    -6.65466  0.00140663
           9    -6.65877    -6.65512  0.00132226
          10     -6.6505    -6.65466  0.00126799
          11    -6.65222    -6.65444  0.00117183
          12    -6.65948    -6.65486  0.00114723
          13    -6.65105    -6.65456  0.00109579
          14    -6.64669      -6.654  0.00115279
          15    -6.65729    -6.65422  0.00109664
          16    -6.64953    -6.65393  0.00106653
          17    -6.64621    -6.65347  0.00109611
          18    -6.65875    -6.65377  0.00107367
          19    -6.65776    -6.65398  0.00103758
          20    -6.64814    -6.65368  0.00102591
