           1     1.46733     1.46733           0
           2     1.46733     1.46733 1.29349e-06
           3     1.46727     1.46731 1.68961e-05
           4     1.46727      1.4673 1.50938e-05
           5     1.46734     1.46731 1.35807e-05
           6     1.46734     1.46731 1.22355e-05
           7     1.46726     1.46731 1.31337e-05
           8     1.46722      1.4673 1.53844e-05
           9     1.46723     1.46729 1.52251e-05
          10      1.4673     1.46729 1.37258e-05
          11     1.46734     1.46729 1.33431e-05
          12     1.46742      1.4673 1.60561e-05
          13     1.46736     1.46731 1.54175e-05
          14      1.4673     1.46731 1.43324e-05
          15     1.46739     1.46731 1.44592e-05
          16     1.46737     1.46732 1.39735e-05
          17     1.46734     1.46732 1.32282e-05
          18     1.46739     1.46732 1.30277e-05
          19     1.46734     1.46732  1.2362e-05
          20     1.46735     1.46732 1.18006e-05
