           1     1.63856     1.63856           0
           2     1.65422     1.64639  0.00553729
           3     1.63873     1.64383  0.00423956
           4     1.66944     1.65023  0.00639041
           5     1.68317     1.65682  0.00780071
           6     1.66338     1.65792  0.00657674
           7     1.66873     1.65946  0.00581586
           8     1.68232     1.66232   0.0057479
           9      1.6226      1.6579  0.00658932
          10     1.63874     1.65599  0.00620286
          11     1.65026     1.65547  0.00566079
          12     1.69378     1.65866  0.00602258
          13     1.64404     1.65753  0.00566334
          14     1.68256     1.65932  0.00553382
          15     1.64927     1.65865  0.00520528
          16     1.67287     1.65954   0.0049552
          17     1.66552     1.65989  0.00467616
          18     1.66614     1.66024  0.00442922
          19     1.70944     1.66283  0.00489482
          20     1.68373     1.66387  0.00476035
