           1   -0.357664   -0.357664           0
           2   -0.338264   -0.347964  0.00685867
           3   -0.312197   -0.336042   0.0107548
           4   -0.380083   -0.347052   0.0124894
           5   -0.354262   -0.348494   0.0100744
           6   -0.376362   -0.353139  0.00940525
           7   -0.379902   -0.356962  0.00880454
           8   -0.398332   -0.362133  0.00909671
           9   -0.393728   -0.365644  0.00873713
          10   -0.424017   -0.371481  0.00961772
          11   -0.388406    -0.37302   0.0088656
          12   -0.379077   -0.373525  0.00814116
          13   -0.340336   -0.370972  0.00790507
          14   -0.386873   -0.372107  0.00742157
          15   -0.389265   -0.373251   0.0070144
          16   -0.327326   -0.370381  0.00713917
          17   -0.396828   -0.371937  0.00688663
          18   -0.364744   -0.371537  0.00651562
          19   -0.358194   -0.370835  0.00621042
          20   -0.341906   -0.369388  0.00606601
