           1     1.09237     1.09237           0
           2     1.10281     1.09759  0.00369153
           3     1.09248     1.09589  0.00282637
           4     1.11296     1.10016  0.00426027
           5     1.12211     1.10455  0.00520048
           6     1.10892     1.10528   0.0043845
           7     1.11249     1.10631  0.00387724
           8     1.12154     1.10821  0.00383193
           9     1.08173     1.10527  0.00439288
          10     1.09249     1.10399  0.00413524
          11     1.10017     1.10364  0.00377386
          12     1.12919     1.10577  0.00401505
          13     1.09603     1.10502  0.00377556
          14     1.12171     1.10621  0.00368921
          15     1.09952     1.10577  0.00347019
          16     1.11525     1.10636  0.00330347
          17     1.11034      1.1066  0.00311744
          18     1.11076     1.10683  0.00295282
          19     1.13962     1.10855  0.00326321
          20     1.12249     1.10925  0.00317357
