100
                   1           0.0890399                   0
                   2           0.0936191          0.00457916
                   3           0.0876198          0.00655601
                   4           0.0889464          0.00482189
                   5           0.0867139          0.00435138
                   6           0.0852591          0.00383921
                   7           0.0840464          0.00346394
                   8           0.0847467          0.00308054
                   9           0.0836774          0.00291966
                  10           0.0834513           0.0026212
                  11           0.0846859          0.00267318
                  12           0.0848619          0.00244661
                  13            0.085203          0.00227625
                  14           0.0846059          0.00219036
                  15           0.0845063          0.00204154
                  16           0.0850369          0.00198202
                  17           0.0842032          0.00203993
                  18           0.0845239          0.00194982
                  19           0.0843695           0.0018508
                  20           0.0850092          0.00186871
                  21           0.0848088          0.00178875
                  22           0.0846183          0.00171612
                  23           0.0845317          0.00164209
                  24           0.0845532          0.00157233
                  25           0.0846485          0.00151113
                  26           0.0842996          0.00149318
                  27           0.0845109          0.00145227
                  28           0.0843018          0.00141498
                  29             0.08408          0.00138322
                  30           0.0842106          0.00134268
                  31           0.0842668          0.00129986
                  32            0.084554          0.00129094
                  33           0.0846628          0.00125593
                  34           0.0849451          0.00125072
                  35           0.0846711            0.001245
                  36           0.0846966          0.00121019
                  37           0.0845736          0.00118344
                  38           0.0845633          0.00115192
                  39           0.0844152          0.00113172
                  40           0.0845043          0.00110666
                  41           0.0842218          0.00111568
                  42           0.0841498          0.00109117
                  43           0.0839102          0.00109211
                  44           0.0840134          0.00107198
                  45           0.0839672           0.0010489
                  46           0.0840125          0.00102685
                  47           0.0840238          0.00100483
                  48           0.0840943         0.000986187
                  49           0.0842817         0.000983866
                  50           0.0843446         0.000966037
                  51           0.0843382         0.000946927
                  52           0.0843677         0.000929009
                  53           0.0843662         0.000911313
                  54           0.0845159         0.000906718
                  55           0.0844388         0.000893411
                  56           0.0845669         0.000886616
                  57           0.0847403         0.000888012
                  58           0.0845299         0.000897568
                  59           0.0844288         0.000888002
                  60           0.0846083          0.00089135
                  61           0.0845961         0.000876702
                  62             0.08464         0.000863561
                  63           0.0846889         0.000851152
                  64           0.0843653         0.000898092
                  65           0.0844116         0.000885383
                  66           0.0844199         0.000871904
                  67           0.0847117         0.000907034
                  68           0.0847493         0.000894385
                  69             0.08473          0.00088154
                  70           0.0846445         0.000873047
                  71           0.0845463         0.000866254
                  72           0.0845911         0.000855315
                  73           0.0845472         0.000844661
                  74           0.0845119         0.000833916
                  75           0.0843866         0.000832197
                  76           0.0843506         0.000821964
                  77           0.0841446         0.000836971
                  78           0.0840398         0.000832796
                  79           0.0841207         0.000826162
                  80            0.084177         0.000817712
                  81           0.0841929         0.000807709
                  82           0.0841294          0.00080032
                  83           0.0841484         0.000790845
                  84           0.0841147         0.000782098
                  85           0.0839629         0.000787609
                  86            0.083994         0.000779017
                  87           0.0838782         0.000778673
                  88           0.0837091         0.000788127
                  89           0.0834739         0.000813925
                  90           0.0834475         0.000805263
                  91           0.0833944         0.000798134
                  92           0.0833649         0.000789963
                  93           0.0833519         0.000781532
                  94           0.0833589         0.000773205
                  95           0.0833117         0.000766472
                  96           0.0831659         0.000772348
                  97           0.0830796         0.000769201
                  98           0.0830292         0.000762978
                  99           0.0830135         0.000755395
                 100           0.0832638         0.000788592
