100
                   1            0.456646                   0
                   2            0.502985           0.0463381
                   3            0.476028           0.0379788
                   4            0.496012           0.0334746
                   5            0.495708           0.0259311
                   6            0.492961           0.0213501
                   7            0.495493           0.0182208
                   8            0.494858           0.0157924
                   9            0.501828           0.0155744
                  10            0.506394           0.0146595
                  11             0.50445           0.0134017
                  12             0.50699           0.0124948
                  13            0.506744           0.0114962
                  14            0.507175           0.0106521
                  15            0.505479           0.0100606
                  16            0.508615          0.00991954
                  17             0.50896          0.00932417
                  18            0.507601          0.00889531
                  19            0.507688          0.00841457
                  20            0.505419            0.008299
                  21            0.504399          0.00795949
                  22            0.503605          0.00763052
                  23            0.502794          0.00733614
                  24            0.503193          0.00703511
                  25            0.504293          0.00683692
                  26            0.504593          0.00657556
                  27            0.505569          0.00640214
                  28            0.505949          0.00618093
                  29            0.506554          0.00599457
                  30            0.506531          0.00579135
                  31            0.505764          0.00565359
                  32            0.504886          0.00554407
                  33            0.506219          0.00553623
                  34            0.504607          0.00560763
                  35            0.504065          0.00547199
                  36            0.503789          0.00532493
                  37            0.504829          0.00528224
                  38            0.504561           0.0051483
                  39            0.504497          0.00501497
                  40             0.50366          0.00495924
                  41            0.503773           0.0048381
                  42            0.503827          0.00472181
                  43            0.503878          0.00461097
                  44            0.503199          0.00455578
                  45             0.50301          0.00445741
                  46            0.502786          0.00436517
                  47            0.502452          0.00428434
                  48            0.502301          0.00419685
                  49            0.502522          0.00411626
                  50            0.502191          0.00404667
                  51            0.502344           0.0039695
                  52            0.501825          0.00392692
                  53            0.502225          0.00387284
                  54            0.501589          0.00385337
                  55            0.501251          0.00379767
                  56             0.50102          0.00373638
                  57            0.501545          0.00370761
                  58            0.501032          0.00367909
                  59            0.500675          0.00363382
                  60            0.500854          0.00357725
                  61            0.499879          0.00365093
                  62            0.500704          0.00368513
                  63            0.500697          0.00362617
                  64            0.500935          0.00357699
                  65            0.501261          0.00353661
                  66             0.50124          0.00348267
                  67            0.502142          0.00354668
                  68            0.501995           0.0034972
                  69            0.502403          0.00347014
                  70            0.503536          0.00360314
                  71            0.503753          0.00355866
                  72            0.503759           0.0035089
                  73             0.50398          0.00346755
                  74             0.50309          0.00353417
                  75            0.503112           0.0034868
                  76             0.50356          0.00346965
                  77            0.503015           0.0034674
                  78             0.50354          0.00346261
                  79            0.503935          0.00344122
                  80            0.504052          0.00339997
                  81            0.504752          0.00342994
                  82            0.505084          0.00340408
                  83            0.504825          0.00337282
                  84            0.504764          0.00333299
                  85            0.504186          0.00334381
                  86            0.504168          0.00330475
                  87            0.504057          0.00326843
                  88            0.503582          0.00326578
                  89            0.503382          0.00323504
                  90            0.503583          0.00320521
                  91            0.502754          0.00327647
                  92            0.502306          0.00327154
                  93            0.502027          0.00324817
                  94            0.502016          0.00321345
                  95            0.501609           0.0032054
                  96            0.501519          0.00317311
                  97            0.501633          0.00314229
                  98            0.501401          0.00311871
                  99            0.501149          0.00309729
                 100            0.501214          0.00306686
