0      -0.053303      -0.298383      -0.952957
1       0.223144      -0.287019     0.00800537
2      -0.101559      0.0525185       0.890775
3       -0.27147      -0.220312     -0.0561642
4     -0.0647081       -0.04214        -1.0182
5      -0.542011      -0.915448       -1.11574
6       -0.68014      -0.624223      -0.169105
7       -1.47561      -0.400397       -0.73225
8       -1.50031     -0.0343652       0.198025
9      -0.759235       0.613077       0.375848
10     -0.0928113       0.727432      -0.360904
11       0.729626        1.27362      -0.201922
12        1.46719        1.13257      -0.862307
13       0.853821        1.72201       -1.38799
14       0.177739        1.01259       -1.58706
15       0.622998        1.83406       -1.94333
16       0.831674        2.18115       -1.02901
17       0.835588        2.18307     -0.0290149
18       0.612333        3.11712      -0.307769
19       0.619195        3.04426       0.689549
20       0.460156         2.5974      -0.190806
21       0.513197        2.73544         0.7982
22        1.51142        2.73788       0.738708
23        1.54213        3.24556      -0.122292
24        2.06243        4.07433      0.0836794
25        2.66593        3.76435       0.818323
26        1.82035        4.26737       0.639547
27        2.73234        4.65713       0.767481
28        2.48503        3.69041       0.832958
29        1.74478        3.83671       0.176737
30        1.14406        3.13015       0.550762
31        0.41115        2.45837       0.443208
32        1.05726         1.6963       0.485565
33        1.54635       0.960359       0.953728
34        1.72069        1.01933        1.93665
35        2.25981        1.05378        1.09513
36        2.06736        1.50283       0.222592
37        1.75452       0.555607       0.152636
38        1.79816       0.599133        1.15073
39        2.14561       0.305454        2.04126
40        2.18653      -0.455282        1.39349
41        2.64119      0.0525563        2.12519
42        2.66257       0.178779        1.13342
43        2.64914        1.11206        1.49232
44        2.54992       0.860633        2.45509
45        2.41077       0.858536        1.46483
46        1.87114        1.13099       0.668229
47        1.78498        1.97249        1.20158
48        1.95286        2.94482        1.03909
49        2.06941        3.92348       0.869861
50        1.58916         4.7523       0.582796
51        2.38366        5.13383       0.110359
52        3.12372        4.59552       0.513516
53        2.60285        4.04616         1.1669
54        3.35376        3.38855        1.10617
55        3.12453         3.2267       0.146343
56        2.24207        3.18442       0.614819
57        1.97417        2.33043       0.168782
58        2.30402        2.91693      -0.570962
59        1.64801        3.54489      -0.152247
60        2.11184        3.14647      -0.943529
61        3.06652        2.91021      -0.762527
62        3.18718        3.90224      -0.726153
63        3.18717        3.90224       0.273847
64        3.16786        2.91529       0.433713
65        3.21399        3.87035       0.140913
66        3.76701         3.4386      -0.571662
67        3.55969        2.47548      -0.400178
68        2.59075        2.62351      -0.202096
69        2.14125        2.59136       0.690606
70        1.23811        2.17873       0.809209
71        1.06899        1.91059      -0.139214
72        1.58627        1.76135       0.703491
73        1.34651        1.24198        1.52372
74        2.10353        1.53685        2.10679
75        2.09296        1.75395        3.08289
76        1.46937        2.40554        3.51481
77       0.952942        2.67884        2.70326
78       0.307918        3.24186        2.18659
79       0.337818        3.62892        3.10816
80       0.842889        3.72004        2.24991
81       0.957337        3.70335        1.25662
82       0.185114        3.20929       0.857147
83       0.509826        2.34069       0.482863
84        1.03019        3.16009       0.242418
85        2.00755          2.968       0.153687
86        1.50884        2.79837       -0.69632
87       0.558444        3.03408      -0.493355
88       0.517253        2.14332      -0.945965
89       0.599402        2.56461     -0.0427642
90       0.889074        1.63437       0.182536
91         1.1279       0.878724      -0.427345
92        1.03009        1.13487       0.534332
93       0.530472       0.950751        1.38079
94       0.419552        1.19867         2.3432
95       0.117255        1.73664        1.55631
96       0.130173        1.34832       0.634874
97      -0.443072       0.746614      0.0786902
98      -0.754139        1.07169      -0.814372
99      -0.897095        1.52306      0.0664426
