1              1       0.869806       0.446141
2            0.8       0.668491       0.316361
3           0.64       0.708749       0.727108
4          0.512      -0.410642       0.776391
5         0.4096      -0.182621       0.896365
6        0.32768      -0.414708        0.72705
7       0.262144      -0.071561        0.79889
8       0.209715      -0.716602       0.556543
9       0.167772      -0.531675       0.878921
10       0.134218      -0.704036        0.54555
11       0.107374      -0.594748       0.685141
12      0.0858993      -0.766555       0.661827
13      0.0687195      -0.920037       0.639184
14      0.0549756      -0.697439       0.715923
15      0.0439805       -0.78523       0.756349
16      0.0351844      -0.684672       0.647111
17      0.0281475      -0.818976       0.626004
18       0.022518      -0.756984       0.580503
19      0.0180144        -0.7541       0.657907
20      0.0144115      -0.813312       0.641812
21      0.0115292      -0.820311       0.612403
22     0.00922337       -0.78878       0.646163
23      0.0073787      -0.819511        0.62165
24     0.00590296      -0.801579       0.643778
25     0.00472237      -0.755869       0.661888
26     0.00377789      -0.758212        0.63347
27     0.00302231      -0.797939       0.600714
28     0.00241785      -0.775534       0.614714
29     0.00193428      -0.771979       0.611533
30     0.00154743      -0.773349        0.61314
31     0.00123794      -0.773169       0.613286
